"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"6495","chr11",120990099,120991823,"*","Phf23_2_peak_969",6.15983,23.5787,"Csnk1d","Promoter","TSS"
"6496","chr11",121236420,121237645,"*","Phf23_2_peak_970",6.08275,20.79597,"Narf","Promoter","TSS"
"6497","chr11",121259459,121260535,"*","Phf23_2_peak_971",4.02722,9.12,"Foxk2","Promoter","TSS"
"6498","chr11",121353541,121355093,"*","Phf23_2_peak_972",4.43678,21.12724,"Wdr45b","Promoter","TSS"
"6499","chr11",121672686,121673685,"*","Phf23_2_peak_974",6.08275,20.79597,"B3gntl1","Promoter","TSS"
"6500","chr11",121702458,121703667,"*","Phf23_2_peak_975",5.92906,22.75013,"Metrnl","Promoter","TSS"
"6501","chr12",3007740,3009666,"*","Phf23_2_peak_976",2.23642,2.12791,"Rab10os","Intergenic","enhancer"
"6502","chr12",3019155,3104875,"*","Phf23_2_peak_977",5.55382,17.50146,"Rab10os","Intergenic","enhancer"
"6503","chr12",3115057,3345555,"*","Phf23_2_peak_978",10.31423,51.84781,"Rab10","Promoter","TSS"
"6504","chr12",3346396,3361851,"*","Phf23_2_peak_979",3.43808,6.16291,"Kif3c","Intergenic","enhancer"
"6505","chr12",3362715,3364135,"*","Phf23_2_peak_980",2.77691,3.43351,"Kif3c","Promoter","TSS"
"6506","chr12",3365143,3368273,"*","Phf23_2_peak_981",2.7862,4.9377,"Kif3c","Promoter","TSS"
"6507","chr12",3372045,3373947,"*","Phf23_2_peak_982",2.61086,2.87735,"Kif3c","Intron","Intron"
"6508","chr12",3375168,3379268,"*","Phf23_2_peak_983",3.04138,4.46686,"Kif3c","Intron","Intron"
"6509","chr12",3388010,3390820,"*","Phf23_2_peak_984",5.59928,19.19533,"Kif3c","Exon","Exon"
"6510","chr12",3393147,3394508,"*","Phf23_2_peak_985",2.61086,2.87735,"Kif3c","Intron","Intron"
"6511","chr12",3436650,3438551,"*","Phf23_2_peak_987",2.39568,2.947,"Asxl2","Intron","Intron"
"6512","chr12",3572038,3573863,"*","Phf23_2_peak_988",7.00839,26.91945,"Dtnb","Promoter","TSS"
"6513","chr12",3806561,3808403,"*","Phf23_2_peak_989",4.75625,17.17132,"Dnmt3a","Promoter","TSS"
"6514","chr12",4476207,4477474,"*","Phf23_2_peak_990",4.00347,12.61601,"Ncoa1","Promoter","TSS"
"6515","chr12",4592410,4593677,"*","Phf23_2_peak_991",4.82553,16.0931,"Itsn2","Promoter","TSS"
"6516","chr12",4817114,4817954,"*","Phf23_2_peak_992",2.51244,2.47886,"Sf3b6","Promoter","TSS"
"6517","chr12",4842651,4843940,"*","Phf23_2_peak_993",3.39412,6.0492,"Wdcp","Promoter","TSS"
"6518","chr12",11265278,11266609,"*","Phf23_2_peak_994",6.74392,25.12329,"Gen1","Promoter","TSS"
"6519","chr12",12937046,12941823,"*","Phf23_2_peak_995",6.08194,25.38548,"Mycn","Promoter","TSS"
"6520","chr12",16894193,16895782,"*","Phf23_2_peak_996",4.36742,15.26516,"Rock2","Promoter","TSS"
"6521","chr12",16999123,17001183,"*","Phf23_2_peak_997",4.04181,10.5476,"Pqlc3","Promoter","TSS"
"6522","chr12",17544402,17545685,"*","Phf23_2_peak_998",5.25447,19.1019,"Odc1","Promoter","TSS"
"6523","chr12",17777633,17778816,"*","Phf23_2_peak_999",2.51244,2.47886,"Hpcal1","Intron","Intron"
"6524","chr12",17781549,17784946,"*","Phf23_2_peak_1000",2.63512,3.23007,"Hpcal1","Promoter","TSS"
"6525","chr12",17787374,21086401,"*","Phf23_2_peak_1001",19.97733,251.76471,"5730507C01Rik","Promoter","TSS"
"6526","chr12",21087504,21094956,"*","Phf23_2_peak_1002",2.90914,3.93914,"Asap2","Intergenic","enhancer"
"6527","chr12",21095944,21098686,"*","Phf23_2_peak_1003",2.64468,2.947,"Asap2","Intergenic","enhancer"
"6528","chr12",21100098,21103198,"*","Phf23_2_peak_1004",2.50845,2.89031,"Asap2","Intergenic","enhancer"
"6529","chr12",21285832,21286878,"*","Phf23_2_peak_1005",7.2973,33.20454,"Itgb1bp1","Promoter","TSS"
"6530","chr12",21372992,21374052,"*","Phf23_2_peak_1006",3.43808,6.16291,"Adam17","Promoter","TSS"
"6531","chr12",21416804,21418143,"*","Phf23_2_peak_1007",4.86894,14.55009,"Ywhaq","Promoter","TSS"
"6532","chr12",21626969,21628151,"*","Phf23_2_peak_1008",2.36917,2.25969,"Ywhaq","Intergenic","enhancer"
"6533","chr12",21629381,21636731,"*","Phf23_2_peak_1009",2.78809,4.2867,"Ywhaq","Intergenic","enhancer"
"6534","chr12",21638516,24379370,"*","Phf23_2_peak_1010",43.55575,482.08707,"Gm4425","Promoter","TSS"
"6535","chr12",24380507,24387207,"*","Phf23_2_peak_1011",2.90914,3.93914,"Taf1b","Intergenic","enhancer"
"6536","chr12",24650781,24652283,"*","Phf23_2_peak_1012",6.61128,37.7367,"Klf11","Promoter","TSS"
"6537","chr12",24706619,24710723,"*","Phf23_2_peak_1013",7.01572,40.16164,"Rrm2","Promoter","TSS"
"6538","chr12",26055497,26159651,"*","Phf23_2_peak_1014",7.93403,33.46287,"Gm29687","Exon","Exon"
"6539","chr12",28635359,28636415,"*","Phf23_2_peak_1015",5.79437,24.25237,"Rps7","Promoter","TSS"
"6540","chr12",30911219,30912350,"*","Phf23_2_peak_1016",3.41442,7.43647,"Acp1","Promoter","TSS"
"6541","chr12",31949113,31950017,"*","Phf23_2_peak_1017",6.61169,24.23845,"Hbp1","Promoter","TSS"
"6542","chr12",32060478,32061616,"*","Phf23_2_peak_1018",3.76454,14.70943,"Prkar2b","Promoter","TSS"
"6543","chr12",32378880,32380013,"*","Phf23_2_peak_1019",3.02284,9.49177,"Ccdc71l","Promoter","TSS"
"6544","chr12",32819762,32821111,"*","Phf23_2_peak_1020",5.70101,21.11846,"Nampt","Promoter","TSS"
"6545","chr12",32953283,32954797,"*","Phf23_2_peak_1021",7.18169,30.36798,"Sypl","Promoter","TSS"
"6546","chr12",35046829,35047936,"*","Phf23_2_peak_1022",6.96089,30.97834,"Snx13","Promoter","TSS"
"6547","chr12",36156197,36157625,"*","Phf23_2_peak_1023",7.1075,30.57978,"Ankmy2","Promoter","TSS"
"6548","chr12",40037043,40037996,"*","Phf23_2_peak_1024",5.95044,23.24146,"Arl4a","Promoter","TSS"
"6549","chr12",40222137,40223133,"*","Phf23_2_peak_1025",7.52534,35.04824,"Mir1938","Promoter","TSS"
"6550","chr12",44268711,44269679,"*","Phf23_2_peak_1026",7.18593,36.14731,"Pnpla8","Promoter","TSS"
"6551","chr12",46618759,46638612,"*","Phf23_2_peak_1027",4.49595,11.40701,"Nova1","Intergenic","enhancer"
"6552","chr12",51690791,51692338,"*","Phf23_2_peak_1028",3.7305,10.72919,"Ap4s1","Promoter","TSS"
"6553","chr12",51828776,51830230,"*","Phf23_2_peak_1029",4.03344,17.19659,"Hectd1","Promoter","TSS"
"6554","chr12",51865522,51866402,"*","Phf23_2_peak_1030",4.09925,9.32765,"Hectd1","Intergenic","enhancer"
"6555","chr12",52503904,52505055,"*","Phf23_2_peak_1031",3.67598,11.01247,"Arhgap5","Promoter","TSS"
"6556","chr12",54695067,54696447,"*","Phf23_2_peak_1032",4.89265,13.60444,"Eapp","Promoter","TSS"
"6557","chr12",54709558,54711308,"*","Phf23_2_peak_1033",5.28935,15.90861,"Eapp","Intergenic","enhancer"
"6558","chr12",54713996,54715207,"*","Phf23_2_peak_1034",3.23873,6.84676,"Eapp","Intergenic","enhancer"
"6559","chr12",54736433,54738908,"*","Phf23_2_peak_1035",3.26357,5.47395,"Snx6","Intergenic","enhancer"
"6560","chr12",54862353,54863249,"*","Phf23_2_peak_1036",5.24158,20.87432,"Cfl2","Promoter","TSS"
"6561","chr12",54984902,54986341,"*","Phf23_2_peak_1037",3.56814,14.87426,"Baz1a","Promoter","TSS"
"6562","chr12",55229672,55230701,"*","Phf23_2_peak_1038",4.75688,16.50751,"Srp54c","Promoter","TSS"
"6563","chr12",55492103,55493040,"*","Phf23_2_peak_1039",3.6141,12.21046,"Nfkbia","Promoter","TSS"
"6564","chr12",59130749,59131804,"*","Phf23_2_peak_1040",7.07745,33.3171,"Mia2","Promoter","TSS"
"6565","chr12",59218723,59219750,"*","Phf23_2_peak_1041",6.57867,30.84342,"Fbxo33","Promoter","TSS"
"6566","chr12",64965181,64966663,"*","Phf23_2_peak_1042",5.68341,22.23951,"Togaram1","Promoter","TSS"
"6567","chr12",69157999,69159034,"*","Phf23_2_peak_1043",4.02474,12.14307,"Rps29","Promoter","TSS"
"6568","chr12",69168196,69169202,"*","Phf23_2_peak_1044",8.10925,42.46587,"Lrr1","Promoter","TSS"
"6569","chr12",69182975,69185159,"*","Phf23_2_peak_1045",9.25636,43.428,"Mgat2","Promoter","TSS"
"6570","chr12",69296705,69297576,"*","Phf23_2_peak_1047",9.52083,45.49683,"Klhdc2","Promoter","TSS"
"6571","chr12",69371664,69373470,"*","Phf23_2_peak_1048",6.67707,35.78463,"Arf6","Promoter","TSS"
"6572","chr12",69538342,69539327,"*","Phf23_2_peak_1049",5.22172,15.69737,"Vcpkmt","Intergenic","enhancer"
"6573","chr12",69892611,69893504,"*","Phf23_2_peak_1050",2.90233,6.7397,"Map4k5","Promoter","TSS"
"6574","chr12",69986383,69987489,"*","Phf23_2_peak_1051",3.55356,10.50251,"Sav1","Promoter","TSS"
"6575","chr12",70111015,70112429,"*","Phf23_2_peak_1052",6.69392,38.59816,"Nin","Promoter","TSS"
"6576","chr12",70824655,70826228,"*","Phf23_2_peak_1053",3.55795,8.62481,"Frmd6","Promoter","TSS"
"6577","chr12",71015144,71017234,"*","Phf23_2_peak_1054",6.51625,31.92095,"Arid4a","Promoter","TSS"
"6578","chr12",71831174,71832233,"*","Phf23_2_peak_1055",3.20653,8.17175,"Daam1","Promoter","TSS"
"6579","chr12",72760700,72761939,"*","Phf23_2_peak_1057",4.79136,17.64572,"Ppm1a","Promoter","TSS"
"6580","chr12",73044627,73046629,"*","Phf23_2_peak_1058",2.45192,5.86092,"Six1","Promoter","TSS"
"6581","chr12",73111748,73113237,"*","Phf23_2_peak_1059",3.63477,11.57502,"Six4","Promoter","TSS"
"6582","chr12",73907942,73908849,"*","Phf23_2_peak_1060",6.61169,24.23845,"Hif1a","Promoter","TSS"
"6583","chr12",75595356,75596868,"*","Phf23_2_peak_1061",4.10887,15.3124,"Ppp2r5e","Promoter","TSS"
"6584","chr12",76368929,76371450,"*","Phf23_2_peak_1062",4.11106,19.88465,"Zbtb25","Promoter","TSS"
"6585","chr12",76533112,76534343,"*","Phf23_2_peak_1063",4.27333,14.87518,"Mir5135","Promoter","TSS"
"6586","chr12",76886653,76887928,"*","Phf23_2_peak_1064",3.14363,5.72435,"Fntb","Exon","Exon"
"6587","chr12",76961654,76962733,"*","Phf23_2_peak_1065",3.74692,16.40667,"Max","Promoter","TSS"
"6588","chr12",77019230,77020107,"*","Phf23_2_peak_1066",2.58734,3.82056,"Max","Intergenic","enhancer"
"6589","chr12",77055535,77056676,"*","Phf23_2_peak_1067",3.43529,6.83215,"Max","Intergenic","enhancer"
"6590","chr12",77067008,77068202,"*","Phf23_2_peak_1068",3.43808,6.16291,"Max","Intergenic","enhancer"
"6591","chr12",77238105,77239595,"*","Phf23_2_peak_1069",3.70816,13.41092,"Fut8","Promoter","TSS"
"6592","chr12",78225926,78227252,"*","Phf23_2_peak_1070",3.95084,14.03374,"Gphn","Promoter","TSS"
"6593","chr12",78748322,78749275,"*","Phf23_2_peak_1071",2.57374,6.20003,"Mpp5","Promoter","TSS"
"6594","chr12",78861195,78862610,"*","Phf23_2_peak_1072",4.38205,11.66863,"Eif2s1","Promoter","TSS"
"6595","chr12",80111630,80112973,"*","Phf23_2_peak_1073",4.49595,11.40701,"Zfp36l1","Promoter","TSS"
"6596","chr12",80258876,80260919,"*","Phf23_2_peak_1074",4.25083,13.00695,"Actn1","Promoter","TSS"
"6597","chr12",80434950,80437004,"*","Phf23_2_peak_1075",5.36829,23.26581,"Dcaf5","Promoter","TSS"
"6598","chr12",80642950,80644598,"*","Phf23_2_peak_1076",4.79318,20.33468,"Erh","Promoter","TSS"
"6599","chr12",81018782,81019772,"*","Phf23_2_peak_1078",2.87648,6.63024,"Smoc1","Intergenic","enhancer"
"6600","chr12",82168959,82170878,"*","Phf23_2_peak_1079",4.64038,17.35474,"Sipa1l1","Promoter","TSS"
"6601","chr12",82247004,82248160,"*","Phf23_2_peak_1080",2.96453,4.81257,"Sipa1l1","Intron","Intron"
"6602","chr12",83950709,83952113,"*","Phf23_2_peak_1081",8.90095,42.75559,"Riox1","Promoter","TSS"
"6603","chr12",84192520,84193801,"*","Phf23_2_peak_1082",6.27504,28.27981,"Elmsan1","Promoter","TSS"
"6604","chr12",84450623,84452139,"*","Phf23_2_peak_1083",5.22172,15.69737,"Aldh6a1","Promoter","TSS"
"6605","chr12",84772558,84773683,"*","Phf23_2_peak_1084",5.02488,14.35995,"Npc2","Promoter","TSS"
"6606","chr12",85338843,85339938,"*","Phf23_2_peak_1086",5.45215,27.42376,"Nek9","Promoter","TSS"
"6607","chr12",85473239,85474354,"*","Phf23_2_peak_1087",3.89515,8.98483,"Fos","Promoter","TSS"
"6608","chr12",85485686,85487674,"*","Phf23_2_peak_1088",3.16481,5.39707,"Fos","Intergenic","enhancer"
"6609","chr12",85598819,85599937,"*","Phf23_2_peak_1089",5.45249,17.93825,"Jdp2","Promoter","TSS"
"6610","chr12",86823671,86824971,"*","Phf23_2_peak_1090",3.04138,4.46686,"Irf2bpl","Intergenic","enhancer"
"6611","chr12",86888094,86889448,"*","Phf23_2_peak_1091",3.1623,6.78507,"Irf2bpl","Intergenic","enhancer"
"6612","chr12",86946677,86947799,"*","Phf23_2_peak_1092",2.97844,7.6007,"Cipc","Promoter","TSS"
"6613","chr12",87147159,87148283,"*","Phf23_2_peak_1093",9.83428,74.7894,"Gstz1","Promoter","TSS"
"6614","chr12",87265960,87267274,"*","Phf23_2_peak_1094",4.56081,13.51253,"Vipas39","Promoter","TSS"
"6615","chr12",88021889,88026291,"*","Phf23_2_peak_1101",2.64468,2.947,"Gm2042","Intron","Intron"
"6616","chr12",88029122,88030905,"*","Phf23_2_peak_1102",2.51244,2.47886,"Gm2042","Intron","Intron"
"6617","chr12",88034632,88035807,"*","Phf23_2_peak_1103",3.04138,4.46686,"Gm2042","Intron","Intron"
"6618","chr12",88036862,88050448,"*","Phf23_2_peak_1104",2.45411,2.87247,"Gm2042","Intron","Intron"
"6619","chr12",87642093,88006571,"*","Phf23_2_peak_1100",3.37802,12.19219,"Gm1995","Promoter","TSS"
"6620","chr12",88051651,88116895,"*","Phf23_2_peak_1105",3.43808,6.16291,"Gm10436","Exon","Exon"
"6621","chr12",88123138,88124051,"*","Phf23_2_peak_1106",2.51244,2.47886,"Gm10436","Intergenic","enhancer"
"6622","chr12",88129785,88182237,"*","Phf23_2_peak_1107",3.04138,4.46686,"Gm10436","Promoter","TSS"
"6623","chr12",88183950,88208148,"*","Phf23_2_peak_1108",3.57031,6.76722,"Gm10436","Promoter","TSS"
"6624","chr12",88209665,88212326,"*","Phf23_2_peak_1109",2.35232,2.81947,"Gm10436","Intergenic","enhancer"
"6625","chr12",88220680,88227726,"*","Phf23_2_peak_1110",2.52853,4.31953,"Gm10436","Intergenic","enhancer"
"6626","chr12",88228575,88242845,"*","Phf23_2_peak_1111",3.16956,6.20434,"Gm5662","Intergenic","enhancer"
"6627","chr12",91588112,91590850,"*","Phf23_2_peak_1113",6.13552,21.39009,"Gtf2a1","Promoter","TSS"
"6628","chr12",98746369,98747447,"*","Phf23_2_peak_1115",4.91335,19.51013,"Zc3h14","Promoter","TSS"
"6629","chr12",99392258,99393726,"*","Phf23_2_peak_1116",4.1793,13.60553,"Foxn3","Promoter","TSS"
"6630","chr12",100110223,100111569,"*","Phf23_2_peak_1117",7.04932,27.529,"Psmc1","Promoter","TSS"
"6631","chr12",100187187,100188244,"*","Phf23_2_peak_1118",3.04138,4.46686,"Gm10433","Promoter","TSS"
"6632","chr12",100199106,100201095,"*","Phf23_2_peak_1119",5.12163,18.24286,"Calm1","Promoter","TSS"
"6633","chr12",100520114,100521239,"*","Phf23_2_peak_1120",3.79066,8.66246,"Ttc7b","Promoter","TSS"
"6634","chr12",101028022,101029300,"*","Phf23_2_peak_1121",3.14232,9.11318,"Ccdc88c","Promoter","TSS"
"6635","chr12",101082489,101084033,"*","Phf23_2_peak_1122",6.81093,32.7073,"Ppp4r3a","Promoter","TSS"
"6636","chr12",101975373,101977387,"*","Phf23_2_peak_1123",5.19683,22.87413,"Cpsf2","Promoter","TSS"
"6637","chr12",102702794,102705390,"*","Phf23_2_peak_1124",4.6279,18.92101,"Itpk1","Promoter","TSS"
"6638","chr12",102743456,102744790,"*","Phf23_2_peak_1125",4.79136,17.64572,"Tmem251","Promoter","TSS"
"6639","chr12",102757295,102758458,"*","Phf23_2_peak_1126",7.08472,35.24693,"Gon7","Promoter","TSS"
"6640","chr12",102877521,102878387,"*","Phf23_2_peak_1127",4.89265,13.60444,"Btbd7","Promoter","TSS"
"6641","chr12",104751176,104752029,"*","Phf23_2_peak_1128",4.79136,17.64572,"Dicer1","Promoter","TSS"
"6642","chr12",105008813,105010428,"*","Phf23_2_peak_1129",5.83056,24.00507,"Syne3","Promoter","TSS"
"6643","chr12",105019527,105020795,"*","Phf23_2_peak_1130",4.09925,9.32765,"Syne3","Intergenic","enhancer"
"6644","chr12",105031326,105033826,"*","Phf23_2_peak_1131",7.93403,33.46287,"Scarna13","Promoter","TSS"
"6645","chr12",105684284,105685716,"*","Phf23_2_peak_1132",7.89802,34.88791,"Gskip","Promoter","TSS"
"6646","chr12",105784239,105785352,"*","Phf23_2_peak_1133",4.52203,18.11839,"Papola","Promoter","TSS"
"6647","chr12",108178455,108180317,"*","Phf23_2_peak_1134",8.72743,39.36271,"Ccnk","Promoter","TSS"
"6648","chr12",108274530,108276129,"*","Phf23_2_peak_1135",3.17361,5.01339,"Ccdc85c","Promoter","TSS"
"6649","chr12",108764460,108766505,"*","Phf23_2_peak_1136",3.43808,6.16291,"Yy1","Intergenic","enhancer"
"6650","chr12",108792323,108794772,"*","Phf23_2_peak_1137",7.82809,39.77194,"Yy1","Promoter","TSS"
"6651","chr12",108893645,108894683,"*","Phf23_2_peak_1138",4.996,24.05901,"Wdr25","Promoter","TSS"
"6652","chr12",110446269,110447654,"*","Phf23_2_peak_1139",7.3787,39.89407,"Ppp2r5c","Promoter","TSS"
"6653","chr12",110498889,110499954,"*","Phf23_2_peak_1140",2.77899,4.74541,"Ppp2r5c","Intron","Intron"
"6654","chr12",110590999,110592397,"*","Phf23_2_peak_1141",3.64357,9.16608,"B930059L03Rik","Promoter","TSS"
"6655","chr12",110695598,110698148,"*","Phf23_2_peak_1142",9.12129,46.95749,"Hsp90aa1","Promoter","TSS"
"6656","chr12",110737449,110738787,"*","Phf23_2_peak_1143",5.0411,22.51602,"Wdr20","Promoter","TSS"
"6657","chr12",110843322,110844844,"*","Phf23_2_peak_1144",3.41442,7.43647,"4921507G05Rik","Promoter","TSS"
"6658","chr12",110850309,110851571,"*","Phf23_2_peak_1145",8.41054,40.96942,"Zfp839","Promoter","TSS"
"6659","chr12",110888466,110889770,"*","Phf23_2_peak_1146",6.19601,22.8591,"Tecpr2","Promoter","TSS"
"6660","chr12",110991843,110993143,"*","Phf23_2_peak_1147",2.72715,5.20323,"6030440G07Rik","Promoter","TSS"
"6661","chr12",111037697,111040553,"*","Phf23_2_peak_1148",6.36282,28.63764,"Rcor1","Promoter","TSS"
"6662","chr12",111164947,111167169,"*","Phf23_2_peak_1149",3.70255,7.38394,"Traf3","Promoter","TSS"
"6663","chr12",111514424,111516556,"*","Phf23_2_peak_1150",3.70255,7.38394,"Eif5","Intergenic","enhancer"
"6664","chr12",111537204,111539815,"*","Phf23_2_peak_1151",7.40509,29.67949,"Eif5","Promoter","TSS"
"6665","chr12",111574061,111575245,"*","Phf23_2_peak_1152",5.79437,24.25237,"2810029C07Rik","Promoter","TSS"
"6666","chr12",111678097,111679349,"*","Phf23_2_peak_1153",7.35049,31.4524,"Trmt61a","Promoter","TSS"
"6667","chr12",111712611,111713643,"*","Phf23_2_peak_1154",5.12374,23.26304,"Apopt1","Promoter","TSS"
"6668","chr12",111758538,111759987,"*","Phf23_2_peak_1155",5.68605,18.31048,"Klc1","Promoter","TSS"
"6669","chr12",111813522,111814544,"*","Phf23_2_peak_1156",5.24673,17.97384,"Zfyve21","Promoter","TSS"
"6670","chr12",111907641,111909234,"*","Phf23_2_peak_1157",4.76042,12.85916,"Ppp1r13b","Promoter","TSS"
"6671","chr12",111913889,111914774,"*","Phf23_2_peak_1158",2.50731,2.60624,"Ppp1r13b","Intergenic","enhancer"
"6672","chr12",111933110,111934756,"*","Phf23_2_peak_1159",2.85051,4.30519,"5033406O09Rik","Intergenic","enhancer"
"6673","chr12",111943644,111946649,"*","Phf23_2_peak_1160",3.8987,9.52459,"5033406O09Rik","Promoter","TSS"
"6674","chr12",112619253,112620540,"*","Phf23_2_peak_1161",4.20304,11.95794,"Adssl1","Promoter","TSS"
"6675","chr12",112627767,112628662,"*","Phf23_2_peak_1162",5.10558,17.10907,"Adssl1","Exon","Exon"
"6676","chr12",112673652,112675873,"*","Phf23_2_peak_1163",3.87182,13.40669,"Akt1","Promoter","TSS"
"6677","chr12",112722384,112723909,"*","Phf23_2_peak_1164",2.69135,6.77996,"Cep170b","Promoter","TSS"
"6678","chr12",112828739,112830053,"*","Phf23_2_peak_1165",4.56081,13.51253,"Cdca4","Promoter","TSS"
"6679","chr12",112999877,113001215,"*","Phf23_2_peak_1166",3.06982,11.87587,"Brf1","Promoter","TSS"
"6680","chr12",113013884,113015644,"*","Phf23_2_peak_1167",6.32962,24.17896,"Pacs2","Promoter","TSS"
"6681","chr12",113097808,113099209,"*","Phf23_2_peak_1168",4.07489,11.21874,"Mta1","Promoter","TSS"
"6682","chr12",113453253,113466913,"*","Phf23_2_peak_1169",4.01687,9.63571,"Adam6b","Exon","Exon"
"6683","chr12",113467940,113475323,"*","Phf23_2_peak_1170",3.13168,5.29898,"Adam6b","Exon","Exon"
"6684","chr12",113590822,113705548,"*","Phf23_2_peak_1171",6.34722,22.50376,"Adam6a","Exon","Exon"
"6685","chr12",113706461,113770324,"*","Phf23_2_peak_1172",3.25057,7.51403,"Adam6a","Exon","Exon"
"6686","chr12",114504088,114504951,"*","Phf23_2_peak_1173",2.38021,2.03462,"Mir7094-2","Intron","Intron"
"6687","chr12",114510343,114511919,"*","Phf23_2_peak_1174",2.61086,2.87735,"Mir7094-2","Promoter","TSS"
"6688","chr12",114682475,114935969,"*","Phf23_2_peak_1175",11.10764,58.39853,"Mir7094-2","Exon","Exon"
"6689","chr12",115070643,115074521,"*","Phf23_2_peak_1176",2.51244,2.47886,"Mir7094-2","Intron","Intron"
"6690","chr12",115081540,115085080,"*","Phf23_2_peak_1177",2.77691,3.43351,"Mir7094-2","Exon","Exon"
"6691","chr12",115086303,115087768,"*","Phf23_2_peak_1178",2.51244,2.47886,"Mir7094-2","Intron","Intron"
"6692","chr12",115090264,115092963,"*","Phf23_2_peak_1179",2.77691,3.43351,"Mir7094-2","Intron","Intron"
"6693","chr12",115094025,115105021,"*","Phf23_2_peak_1180",2.77691,3.43351,"Mir7094-2","Exon","Exon"
"6694","chr12",115107641,115110415,"*","Phf23_2_peak_1181",2.64468,2.947,"Mir6388","Intron","Intron"
"6695","chr12",115112183,115813488,"*","Phf23_2_peak_1182",12.53212,71.471,"Mir6388","Promoter","TSS"
"6696","chr12",116280865,116282018,"*","Phf23_2_peak_1183",7.46904,36.81659,"Esyt2","Promoter","TSS"
"6697","chr12",116404799,116405881,"*","Phf23_2_peak_1184",4.53891,21.36375,"D430020J02Rik","Promoter","TSS"
"6698","chr12",118301666,118302611,"*","Phf23_2_peak_1185",6.55113,33.85708,"Sp4","Promoter","TSS"
"6699","chr13",3537510,3538983,"*","Phf23_2_peak_1186",5.81829,19.12898,"Gdi2","Promoter","TSS"
"6700","chr13",5860856,5863234,"*","Phf23_2_peak_1187",3.83478,8.01533,"Klf6","Promoter","TSS"
"6701","chr13",6547634,6548529,"*","Phf23_2_peak_1188",2.77691,3.43351,"Pitrm1","Promoter","TSS"
"6702","chr13",6647384,6649172,"*","Phf23_2_peak_1189",3.30564,8.78577,"Pfkp","Promoter","TSS"
"6703","chr13",8870555,8871577,"*","Phf23_2_peak_1190",5.42158,16.69977,"Wdr37","Promoter","TSS"
"6704","chr13",8995685,8996718,"*","Phf23_2_peak_1191",3.96621,16.5644,"Gtpbp4","Promoter","TSS"
"6705","chr13",9093960,9094825,"*","Phf23_2_peak_1192",8.09682,44.51863,"Larp4b","Promoter","TSS"
"6706","chr13",9763579,9764912,"*","Phf23_2_peak_1193",4.3966,13.24396,"Zmynd11","Promoter","TSS"
"6707","chr13",13954037,13955174,"*","Phf23_2_peak_1194",4.89265,13.60444,"B3galnt2","Promoter","TSS"
"6708","chr13",14062806,14064880,"*","Phf23_2_peak_1196",4.64038,17.35474,"Ggps1","Promoter","TSS"
"6709","chr13",14612841,14613753,"*","Phf23_2_peak_1197",5.39071,17.35587,"Psma2","Promoter","TSS"
"6710","chr13",17694502,17695796,"*","Phf23_2_peak_1198",3.47673,10.40613,"Sugct","Promoter","TSS"
"6711","chr13",17803194,17805297,"*","Phf23_2_peak_1199",4.67223,20.09774,"Cdk13","Promoter","TSS"
"6712","chr13",19218334,19219623,"*","Phf23_2_peak_1201",3.19257,5.87761,"Stard3nl","Intergenic","enhancer"
"6713","chr13",19231621,19264465,"*","Phf23_2_peak_1202",3.70255,7.38394,"Stard3nl","Intergenic","enhancer"
"6714","chr13",19272978,19273980,"*","Phf23_2_peak_1203",2.64468,2.947,"Stard3nl","Intergenic","enhancer"
"6715","chr13",19321196,19323075,"*","Phf23_2_peak_1204",2.56081,3.31453,"Stard3nl","Intron","Intron"
"6716","chr13",19356056,19358546,"*","Phf23_2_peak_1205",3.43808,6.16291,"Stard3nl","Exon","Exon"
"6717","chr13",21179055,21181167,"*","Phf23_2_peak_1206",6.98904,29.67695,"Trim27","Promoter","TSS"
"6718","chr13",21715819,21716704,"*","Phf23_2_peak_1207",2.28041,2.03462,"Hist1h2bl","Promoter","TSS"
"6719","chr13",21721489,21722458,"*","Phf23_2_peak_1208",4.09925,9.32765,"Hist1h2bm","Promoter","TSS"
"6720","chr13",21786888,21787834,"*","Phf23_2_peak_1209",5.42158,16.69977,"Hist1h2an","Promoter","TSS"
"6721","chr13",21833193,21834193,"*","Phf23_2_peak_1210",3.63778,10.61215,"Hist1h2ap","Promoter","TSS"
"6722","chr13",22040268,22042701,"*","Phf23_2_peak_1212",3.30584,5.57825,"Hist1h4i","Promoter","TSS"
"6723","chr13",23573810,23574778,"*","Phf23_2_peak_1213",4.89265,13.60444,"Hist1h2ad","Promoter","TSS"
"6724","chr13",23745200,23746471,"*","Phf23_2_peak_1215",3.18458,7.27841,"Hist1h3c","Promoter","TSS"
"6725","chr13",24801248,24802398,"*","Phf23_2_peak_1216",4.01194,15.13752,"BC005537","Promoter","TSS"
"6726","chr13",24831319,24832308,"*","Phf23_2_peak_1217",3.72195,12.20888,"Tdp2","Promoter","TSS"
"6727","chr13",29984049,29986576,"*","Phf23_2_peak_1218",7.40998,34.6078,"E2f3","Promoter","TSS"
"6728","chr13",33538287,33539245,"*","Phf23_2_peak_1221",2.38021,2.03462,"Gm6093","Intergenic","enhancer"
"6729","chr13",33540225,33541861,"*","Phf23_2_peak_1222",2.64468,2.947,"Gm6093","Intergenic","enhancer"
